Topic,TopWords,Document_Count,Strength,Novelty_AvgYear,Heat_RecentRatio,Avg_Citations,HighCited_Count,Strength_Norm,Novelty_AvgYear_Norm,Heat_RecentRatio_Norm,Avg_Citations_Norm,HighCited_Count_Norm,Composite_Index,Frontier_Type
1,ulcer; bleeding; peptic; ulcers; aspirin; nsaids; patients; duodenal; nsaid; nonsteroidal,1061,0.037795668281561695,2013.2092365692743,0.10650329877474081,31.967954759660696,16,0.5082706766917293,0.23379261443883093,0.18632885509353184,0.1651607607990634,1.0,0.432314132799509,衰退
40,detection; electrochemical; lamp; dna; sensor; biosensor; amplification; nucleic; for; limit,161,0.005735252208606441,2018.9503105590063,0.39751552795031053,34.90683229813665,2,0.057142857142857155,0.7511291980518219,0.7880829561006422,0.1871793226225191,0.125,0.4066499438305237,热点
35,intake; cancer; dietary; risk; consumption; smoking; alcohol; ci; factors; salt,272,0.00968937019093759,2015.6029411764705,0.19852941176470587,51.025735294117645,11,0.11278195488721807,0.4494928415880329,0.37662013958125623,0.3079448385369201,0.6875,0.40631915619753356,热点
61,probiotics; probiotic; diarrhea; boulardii; bowel; effects; microbiota; gastrointestinal; gut; prevention,151,0.005379025363351382,2016.2384105960266,0.17880794701986755,78.90728476821192,9,0.052130325814536346,0.506755921473723,0.3358401616343024,0.5168380682791325,0.5625,0.4057681431841522,热点
6,activity; extract; extracts; against; compounds; gml; antibacterial; activities; vitro; inhibitory,697,0.02482901111427757,2016.9081779053085,0.24103299856527977,40.63271162123386,6,0.32581453634085217,0.5671096344234774,0.46450891228752766,0.23007856773180774,0.375,0.40533773824731323,热点
105,resistance; antibiotic; testing; susceptibility; antimicrobial; treatment; therapy; therapies; failure; ast,128,0.004559703619264748,2018.5234375,0.3515625,45.65625,3,0.040601503759398506,0.7126630416536078,0.693061440677966,0.26771575707271705,0.1875,0.40189209227075934,热点
4,cells; expression; gastric; cell; epithelial; signaling; cancer; activation; pathway; apoptosis,911,0.03245226560273582,2016.2656421514819,0.20965971459934138,35.58836443468716,6,0.4330827067669173,0.5092097968097481,0.39963534205287543,0.19228547532430582,0.375,0.39073486067943275,热点
88,omvs; vesicles; outer; membrane; evs; cells; host; proteins; omv; omps,111,0.003954117982331149,2018.5225225225224,0.34234234234234234,50.04504504504504,2,0.032080200501253146,0.7125805916933426,0.6739960299282333,0.30059734324452925,0.125,0.3875750245956917,热点
67,nafld; liver; nonalcoholic; fatty; masld; metabolic; disease; steatosis; infection; fibrosis,96,0.003419777714448561,2020.3958333333333,0.3645833333333333,25.71875,0,0.024561403508771933,0.8813873718608615,0.7199858757062146,0.11834067403240657,0.0,0.376281312830416,热点
71,biofilm; biofilms; formation; ability; planktonic; that; to; pylori; resistance; biofilmforming,113,0.00402536335138216,2018.929203539823,0.3274336283185841,43.76106194690266,1,0.0330827067669173,0.7492272136471475,0.6431678416079196,0.25351669135191857,0.0625,0.3676114409379562,热点
56,ad; dementia; alzheimers; cognitive; brain; neurodegenerative; disease; neurodegeneration; and; between,131,0.004666571672841265,2018.793893129771,0.33587786259541985,39.213740458015266,1,0.04210526315789474,0.7370341944683767,0.6606288006210377,0.21944739856127066,0.0625,0.36464493666691394,热点
78,pd; parkinsons; levodopa; motor; parkinsonism; disease; ldopa; pdl1; fluctuations; ip,82,0.002921060131091479,2017.6707317073171,0.24390243902439024,69.6829268292683,3,0.017543859649122806,0.6358244740959472,0.4704423315419595,0.4477276365237342,0.1875,0.3620480157038778,热点
17,resistance; metronidazole; clarithromycin; antibiotic; levofloxacin; tetracycline; isolates; strains; susceptibility; amoxicillin,515,0.01834568253063551,2015.9961165048544,0.1766990291262136,46.279611650485435,6,0.23458646616541357,0.48492244613777985,0.331479348362679,0.272386086768286,0.375,0.3494112064952259,热点
90,lncrnas; lncrna; noncoding; gc; rnas; rna; long; expression; mrnas; cancer,72,0.002564833285836421,2020.388888888889,0.2916666666666667,25.944444444444443,0,0.01253132832080201,0.8807615978035418,0.5692090395480226,0.1200316145405257,0.0,0.3419039969952125,热点
86,resistance; mutations; rdxa; isolates; strains; frxa; gyra; antibiotic; metronidazole; genes,147,0.0052365346252493585,2018.5374149659865,0.36054421768707484,23.108843537414966,0,0.050125313283208024,0.7139225715802305,0.7116338060647989,0.09878681850507956,0.0,0.3381110374330116,热点
45,urease; compounds; inhibitors; inhibition; ic50; docking; inhibitory; activity; ureases; derivatives,165,0.005877742946708464,2018.8484848484848,0.3212121212121212,28.763636363636362,0,0.05914786967418548,0.7419535341778846,0.6303030303030304,0.14115347169592962,0.0,0.3353552171330399,热点
107,autophagy; cells; autophagic; intracellular; vaca; lysosomal; apoptosis; atg16l1; that; gastric,81,0.0028854374465659732,2018.3333333333333,0.25925925925925924,50.19753086419753,1,0.01704260651629073,0.6955324768342269,0.5021971123666039,0.3017397924933505,0.0625,0.3303044383377156,热点
108,light; blue; pdt; photodynamic; irradiation; mb; apdt; porphyrins; photosensitizer; phototherapy,47,0.0016742661726987745,2018.127659574468,0.2553191489361702,43.12765957446808,2,0.0,0.6769989132639791,0.49404976559682656,0.24877113488895458,0.125,0.32691088250489464,热点
8,prevalence; children; infection; age; seroprevalence; pylori; years; among; factors; was,671,0.02390282131661442,2014.2876304023846,0.12667660208643816,38.380029806259316,8,0.31278195488721805,0.33096826178433025,0.2280431432973806,0.21320109898320738,0.5,0.32460144449522516,衰退
5,il; cells; immune; response; expression; mice; responses; macrophages; by; gastric,875,0.03116984895981761,2014.5702857142858,0.12342857142857143,41.57942857142857,6,0.4150375939849624,0.35643874581929486,0.2213268765133172,0.2371715293895384,0.375,0.3222603129875982,衰退
69,adenocarcinoma; gland; submucosal; lesion; endoscopic; esd; case; gastric; fundic; type,183,0.006518951268167569,2019.2622950819673,0.30601092896174864,9.923497267759563,0,0.06817042606516292,0.7792425802408393,0.5988700564971752,0.0,0.0,0.3155636778313219,热点
99,medicine; chinese; decoction; tcm; safety; will; treatment; traditional; rate; efficacy,70,0.002493587916785409,2020.4142857142858,0.2714285714285714,9.957142857142857,0,0.011528822055137848,0.8830501429274946,0.5273607748184018,0.0002520783803420561,0.0,0.313760182089692,热点
94,prediction; proteinprotein; machine; ppis; interactions; learning; proposed; feature; method; classifier,90,0.0032060416072955257,2018.111111111111,0.23333333333333334,42.266666666666666,1,0.02155388471177945,0.6755077069997119,0.448587570621469,0.2423204320877029,0.0625,0.3053886442786839,热点
10,reflux; gerd; esophagitis; barretts; esophagus; esophageal; gastroesophageal; re; symptoms; disease,581,0.020696779709318894,2013.3855421686746,0.09122203098106713,32.1566265060241,10,0.26766917293233083,0.24967977015721543,0.15473030135068117,0.16657432106391068,0.625,0.3033632450750008,衰退
68,children; pediatric; childhood; infection; guidelines; treatment; adolescents; pylori; is; in,140,0.004987175833570818,2016.4571428571428,0.22857142857142856,30.72142857142857,4,0.04661654135338347,0.5264662058027848,0.43874092009685234,0.15582157820951628,0.25,0.302284767508608,热点
19,mir; mirnas; mirna; expression; micrornas; gc; cancer; gastric; microrna; mir146a,275,0.009796238244514107,2017.8872727272728,0.19272727272727272,41.25090909090909,1,0.11428571428571431,0.6553373024754983,0.3646224961479199,0.23471020652142768,0.0625,0.2975522753729862,热点
74,ibd; uc; bowel; colitis; ibs; cd; disease; crohns; ulcerative; inflammatory,129,0.004595326303790254,2017.9767441860465,0.23255813953488372,33.30232558139535,1,0.041102756892230585,0.6633997066346563,0.44698462751281043,0.17515809006818844,0.0625,0.29477300210022306,热点
16,genome; genes; strains; genomes; sequences; genomic; sequence; genetic; from; human,401,0.014284696494727843,2014.8054862842894,0.10473815461346633,43.408977556109726,7,0.17744360902255643,0.3776330135760093,0.182678895980388,0.2508788162365886,0.4375,0.2940303588572533,衰退
111,obesity; bmi; body; mass; obese; index; overweight; metabolic; between; muscle,81,0.0028854374465659732,2017.3333333333333,0.25925925925925924,35.7037037037037,1,0.01704260651629073,0.6054210125788889,0.5021971123666039,0.19314961640955497,0.0625,0.2924090244577723,热点
100,cancer; prevention; gastric; gc; eradication; is; strategies; risk; prevent; of,161,0.005735252208606441,2014.5465838509317,0.15527950310559005,59.62111801242236,5,0.057142857142857155,0.35430293620688036,0.2871881250657964,0.37234288279071404,0.3125,0.28213126613492856,衰退
33,lactobacillus; probiotic; plantarum; probiotics; strains; lab; lactobacilli; activity; cells; rhamnosus,199,0.007088914220575663,2016.9849246231156,0.2663316582914573,33.17085427135678,0,0.07619047619047621,0.5740253935418623,0.516821395111149,0.1741730850347374,0.0,0.2815453968634105,热点
25,bariatric; surgery; preoperative; gastrectomy; sleeve; lsg; postoperative; bypass; laparoscopic; patients,250,0.00890567113137646,2017.696,0.252,19.984,0,0.10175438596491229,0.6381014369488238,0.4871864406779661,0.07537496832881183,0.0,0.2778973643891676,热点
89,screening; costeffectiveness; cost; costeffective; costs; strategy; qaly; cancer; incremental; per,112,0.003989740666856654,2017.919642857143,0.25,26.107142857142858,0,0.032581453634085225,0.6582542222762248,0.48305084745762716,0.12125057824747758,0.0,0.2770636224029328,热点
12,ppi; ppis; pump; proton; ph; acid; mg; esomeprazole; inhibitors; reflux,430,0.015317754345967513,2013.8023255813953,0.1558139534883721,36.01860465116279,6,0.19197994987468675,0.28723673375480857,0.2882932597556169,0.1955089069513066,0.375,0.27587998898863325,衰退
50,colorectal; adenoma; crc; polyps; adenomas; risk; colonoscopy; colon; ci; or,155,0.005521516101453405,2017.6129032258063,0.25806451612903225,22.89677419354839,0,0.05413533834586467,0.6306134649513466,0.49972662657189726,0.09719795952825828,0.0,0.2742501367282179,热点
2,lymphoma; malt; lymphomas; lymphoid; mucosaassociated; tissue; bcell; remission; gastric; cases,847,0.03017241379310345,2014.034238488784,0.11334120425029516,25.185360094451003,5,0.4010025062656642,0.30813474541931984,0.20046825285654254,0.11434442769087706,0.3125,0.2704532265517215,衰退
39,probiotics; probiotic; eradication; therapy; supplementation; lactobacillus; reuteri; group; effects; placebo,192,0.006839555428897122,2016.6770833333333,0.21875,46.036458333333336,0,0.07268170426065164,0.5462853641613233,0.41843220338983056,0.27056434146716396,0.0,0.2692226680909698,热点
11,vaccine; mice; recombinant; vaccines; against; immunization; immune; protection; vaccination; ureb,531,0.018915645483043603,2015.2429378531074,0.2015065913370998,26.14312617702448,2,0.24260651629072685,0.4170524149829945,0.38277634140891825,0.1215201712955219,0.125,0.26575121870656543,热点
101,eoe; eosinophilic; eosinophils; eosinophilia; eosinophil; esophagitis; esophageal; allergic; eoshpf; egids,70,0.002493587916785409,2016.857142857143,0.2,43.68571428571428,1,0.011528822055137848,0.5625107915049282,0.3796610169491526,0.2529521740780925,0.0625,0.2651883490230991,热点
98,pancreatic; pancreatitis; cancer; risk; pc; association; studies; or; seropositivity; ci,82,0.002921060131091479,2014.9512195121952,0.14634146341463414,70.52439024390245,3,0.017543859649122806,0.39076524813325725,0.2687060768912774,0.4540320210973447,0.1875,0.2646483053223439,衰退
64,cag; t4ss; secretion; iv; cagl; caga; type; host; system; translocation,231,0.008228840125391849,2015.3593073593074,0.12987012987012986,54.58008658008658,3,0.09223057644110276,0.42753864158135113,0.2346467092229804,0.3345746325680697,0.1875,0.25903027747192015,衰退
31,species; suis; dogs; spp; nhph; helicobacter; heilmannii; cats; humans; animals,236,0.008406953548019378,2015.584745762712,0.13983050847457626,57.66101694915254,2,0.09473684210526316,0.44785322621151585,0.2552427463372594,0.3576574779459075,0.125,0.2581338225242985,衰退
26,oxidative; damage; dna; stress; ros; cells; oxygen; reactive; gastric; repair,308,0.0109717868338558,2014.6038961038962,0.1461038961038961,42.93181818181818,4,0.13082706766917296,0.35946742724128317,0.2682148360114462,0.2473038584355472,0.25,0.2575052145539766,衰退
13,mucin; lewis; lps; binding; mucins; baba; fl; glycosylation; the; lipopolysaccharide,476,0.016956397834140782,2014.077731092437,0.10294117647058823,41.07142857142857,5,0.21503759398496244,0.31205392761877065,0.178963110667996,0.23336550846492507,0.3125,0.25399079199568547,衰退
112,cancer; gc; mutations; gastric; genetic; cdh1; germline; hereditary; tp53; molecular,86,0.0030635508691935023,2016.0348837209303,0.16279069767441862,60.54651162790697,1,0.019548872180451128,0.48841581674348583,0.3027197477335436,0.3792760864600802,0.0625,0.2539282231053455,热点
63,osteoporosis; thyroid; autoimmune; lt4; hypothyroidism; bone; absorption; levothyroxine; thyroiditis; tsh,118,0.004203476774009689,2017.0084745762713,0.19491525423728814,28.584745762711865,1,0.0355889724310777,0.5761475143038652,0.36914679689744334,0.13981319340786805,0.0625,0.2517363722595968,热点
59,vitamin; b12; deficiency; levels; serum; cobalamin; homocysteine; folate; anemia; autoimmune,166,0.00591336563123397,2015.7590361445782,0.19879518072289157,32.355421686746986,2,0.059649122807017556,0.4635587877271088,0.3771696957320809,0.1680637277913587,0.125,0.251001934166775,热点
77,compounds; derivatives; against; activity; antibacterial; compound; mic; synthesis; new; vdp1,129,0.004595326303790254,2016.7364341085272,0.24806201550387597,23.015503875968992,0,0.041102756892230585,0.5516335494187382,0.47904348968598087,0.0980875021575211,0.0,0.24996339308226945,热点
57,ebv; epsteinbarr; virus; ebvagc; gc; coinfection; cancer; gastric; ebvassociated; and,127,0.004524080934739242,2017.4566929133857,0.16535433070866143,27.95275590551181,1,0.04010025062656643,0.6165371249673401,0.3080208194314694,0.13507821974517753,0.0625,0.24766318111898336,热点
37,imaging; lci; wli; endoscopy; magnifying; color; nbi; diagnosis; endoscopic; diagnostic,189,0.006732687375320604,2017.111111111111,0.18518518518518517,29.21693121693122,0,0.0711779448621554,0.585396242744374,0.34902699309478974,0.14454963251612596,0.0,0.24231790140361104,新兴
18,oral; dental; plaque; cavity; periodontal; saliva; periodontitis; pylori; samples; presence,310,0.01104303220290681,2015.5612903225806,0.17419354838709677,26.293548387096774,2,0.1318295739348371,0.44573962215652835,0.3262985237834883,0.12264715964013158,0.125,0.2411193309895463,一般
14,dyspepsia; fd; functional; symptoms; symptom; rome; patients; pain; dyspeptic; epigastric,458,0.016315189512681676,2013.524017467249,0.0851528384279476,35.22052401746725,6,0.20601503759398498,0.2621579820749451,0.1421804455628747,0.1895295534249801,0.375,0.24026348717834234,衰退
96,peptides; peptide; antimicrobial; against; activity; hpa3; membrane; antibacterial; the; that,92,0.0032772869763465374,2015.7065217391305,0.22826086956521738,30.41304347826087,1,0.02255639097744361,0.4588266377577172,0.43809874723655123,0.15351110553739997,0.0625,0.2402072508186884,一般
20,methylation; dna; cpg; promoter; epigenetic; gc; hypermethylation; gastric; genes; cancer,289,0.010294955827871188,2014.7404844290656,0.10380622837370242,42.50865051903114,4,0.12130325814536343,0.37177560122248576,0.18075186206087618,0.24413341556313153,0.25,0.23929448479697288,衰退
28,diabetes; diabetic; mellitus; dm; insulin; type; t2dm; infection; hba1c; glucose,244,0.008691935024223425,2016.532786885246,0.20081967213114754,26.2172131147541,0,0.0987468671679198,0.5332825999373334,0.38135593220338987,0.1220752430184342,0.0,0.23867095951790862,新兴
106,rosacea; skin; sibo; demodex; cutaneous; pustules; folliculorum; facial; flushing; papules,50,0.001781134226275292,2016.22,0.2,44.5,0,0.0015037593984962411,0.5050969157079552,0.3796610169491526,0.2590529387772758,0.0,0.23748456328236275,新兴
21,pg; pepsinogen; serum; atrophic; ratio; gastritis; ii; atrophy; pgi; levels,425,0.015139640923339984,2015.414117647059,0.16941176470588235,25.00470588235294,1,0.18947368421052635,0.43247767686689337,0.3164107676969093,0.11299093613307241,0.0625,0.23031064513885002,一般
62,inhibitors; shikimate; pathway; mtan; binding; enzyme; compounds; target; menaquinone; enzymes,132,0.004702194357366771,2016.3181818181818,0.18181818181818182,26.25,1,0.04260651629072683,0.5139442231075622,0.34206471494607094,0.1223208878438255,0.0625,0.23030840562271765,新兴
3,caga; vaca; strains; genotypes; virulence; isolates; gene; genes; genotype; baba2,768,0.027358221715588486,2013.5989583333333,0.0859375,26.106770833333332,4,0.36140350877192984,0.26891101325036115,0.1438029661016949,0.12124779098290374,0.25,0.22967304706557637,衰退
47,caga; phosphorylation; tyrosine; epithelial; cells; kinase; cell; shp2; protein; src,181,0.006447705899116557,2013.4088397790056,0.049723756906077346,67.78453038674033,5,0.06716791979949875,0.25177915193778566,0.06892031089053281,0.4335045330129608,0.3125,0.22383123666785187,衰退
23,mutations; resistance; clarithromycin; 23s; rrna; mutation; a2143g; point; strains; a2142g,333,0.011862353946993445,2015.822822822823,0.13813813813813813,25.843843843843842,1,0.14335839598997493,0.4693066987037225,0.25174326869242125,0.11927789802297739,0.0625,0.21773689082262684,衰退
114,ms; sclerosis; ssc; multiple; proteins; nmosd; systemic; igg; patients; hp,81,0.0028854374465659732,2016.8024691358025,0.1728395061728395,23.0,0,0.01704260651629073,0.5575840624186609,0.3234986398828207,0.0979713445269097,0.0,0.21366813166054188,新兴
52,flagellar; chemotaxis; motility; flagella; that; motor; mutant; proteins; domain; protein,154,0.0054858934169279,2015.1883116883116,0.16233766233766234,36.08441558441559,1,0.05363408521303259,0.41212997128659484,0.30178296279991196,0.1960019734651422,0.0625,0.21266736921637494,一般
82,asthma; allergic; atopy; allergy; ige; atopic; children; childhood; between; inverse,103,0.0036691365061271015,2014.0679611650485,0.0970873786407767,47.45631067961165,4,0.02807017543859649,0.3111735451561191,0.1668586473588942,0.2812021126084957,0.25,0.21264679072135734,衰退
43,polyps; hyperplastic; polyp; fundic; polyposis; gland; fgps; gastric; fgp; endoscopic,173,0.006162724422912511,2015.878612716763,0.15606936416184972,23.190751445086704,1,0.06315789473684212,0.4743340077373125,0.288821397080435,0.09940048624226445,0.0625,0.20977672308411355,一般
70,vaca; toxin; vacuolating; cytotoxin; cells; vacuolation; p55; membrane; cell; that,182,0.0064833285836420635,2012.868131868132,0.07692307692307693,61.61538461538461,4,0.06766917293233084,0.20305517035452014,0.12516297262059975,0.3872842615705011,0.25,0.20348390523844584,衰退
83,glaucoma; serous; csc; chorioretinopathy; poag; central; cscr; retinal; control; aau,65,0.0023154744941578796,2015.553846153846,0.2153846153846154,19.630769230769232,0,0.009022556390977444,0.44506881721169544,0.4114732724902217,0.0727285043545804,0.0,0.2018413644283834,一般
24,gastritis; patients; dyspepsia; endoscopic; prevalence; endoscopy; dyspeptic; atrophy; was; chronic,371,0.013216015958962667,2015.4204851752022,0.1778975741239892,13.377358490566039,0,0.162406015037594,0.43305146415157325,0.333957695646215,0.0258769056785668,0.0,0.20130159755487495,一般
44,cd; celiac; disease; intraepithelial; duodenal; lymphocytic; patients; lymphocytosis; coeliac; diagnosis,170,0.006055856369335993,2016.1882352941177,0.11176470588235295,24.558823529411764,1,0.06165413533834588,0.5022345515492589,0.19720837487537388,0.10965031100470642,0.0625,0.19774031097679878,潜在
65,gallbladder; bile; biliary; gallstones; cholecystitis; cholelithiasis; cholecystectomy; gbc; gallstone; gb,135,0.004809062410943288,2014.414814814815,0.14074074074074075,32.58518518518518,2,0.044110275689223065,0.3424290354188816,0.2571249215317012,0.16978515433224087,0.125,0.1955780989669606,衰退
84,bismuth; complexes; bi; cbs; bismuthiii; drugs; compounds; activity; against; biiii,70,0.002493587916785409,2015.4571428571428,0.12857142857142856,46.714285714285715,0,0.011528822055137848,0.43635474154744686,0.23196125907990311,0.27564273752066903,0.0,0.19470173886426265,衰退
22,iron; anemia; deficiency; ida; ferritin; children; anaemia; hemoglobin; serum; hepcidin,283,0.010081219720718152,2014.505300353357,0.13780918727915195,28.367491166077738,1,0.11829573934837094,0.35058281979083383,0.25106306522129723,0.1381854856504706,0.0625,0.18968507375309654,衰退
54,water; samples; drinking; transmission; wastewater; viable; river; bacteria; of; the,146,0.005200911940723853,2014.650684931507,0.13013698630136986,33.71917808219178,1,0.049624060150375945,0.36368363700807627,0.23519851404690037,0.17828121869123686,0.0625,0.18389099067288417,衰退
53,women; pregnancy; pregnant; hyperemesis; gravidarum; hg; preeclampsia; maternal; sperm; pe,124,0.004417212881162725,2014.9193548387098,0.0967741935483871,29.774193548387096,2,0.038596491228070184,0.3878938757474682,0.16621104428649536,0.14872473506340914,0.125,0.18185177818309817,衰退
30,atherosclerosis; coronary; stroke; carotid; cardiovascular; risk; chd; heart; af; infection,246,0.008763180393274438,2014.7845528455284,0.15040650406504066,22.21951219512195,0,0.09974937343358399,0.37574667075736073,0.2771117541683892,0.09212379941515504,0.0,0.17617322850547656,衰退
85,antibody; antibodies; igg; seropositivity; caga; titer; antigens; serum; cancer; iga,187,0.0066614420062695925,2014.3957219251338,0.0962566844919786,27.58823529411765,2,0.07017543859649124,0.34070854717284904,0.16514094081392186,0.13234717038608498,0.125,0.17380949427001946,衰退
91,rut; test; rapid; urease; tests; histology; sensitivity; culture; diagnostic; positive,145,0.005165289256198347,2014.903448275862,0.13793103448275862,16.379310344827587,1,0.049122807017543874,0.38646051207799204,0.2513150204558737,0.04836803082030136,0.0625,0.17125590922678618,衰退
102,parasites; giardia; lamblia; giardiasis; coinfection; intestinal; intestinalis; fmf; children; entamoeba,60,0.0021373610715303506,2015.4166666666667,0.15,20.8,0,0.006516290726817045,0.43270737275617144,0.276271186440678,0.0814885767431513,0.0,0.17097197780186324,衰退
79,cyp2c19; metabolizers; polymorphism; genotype; eradication; pm; mdr1; polymorphisms; metabolizer; extensive,94,0.003348532345397549,2014.4893617021276,0.09574468085106383,38.5531914893617,1,0.023558897243107772,0.34914656459030086,0.16408222142084386,0.2144984552612171,0.0625,0.16672250024691476,衰退
87,hiv; hivinfected; hivpositive; cd4; hivnegative; antiretroviral; coinfection; immunodeficiency; haart; prevalence,71,0.0025292106013109147,2014.5915492957747,0.14084507042253522,20.098591549295776,1,0.012030075187969926,0.3583548382825758,0.2573406540940559,0.07623350737291336,0.0625,0.1643760644342656,衰退
93,liver; hepatitis; hcc; hepatocellular; hepaticus; cirrhosis; hepatic; chronic; carcinoma; hcv,113,0.00402536335138216,2014.283185840708,0.17699115044247787,20.495575221238937,0,0.0330827067669173,0.33056775582368186,0.3320833958302085,0.07920777540863283,0.0,0.16425582922449095,一般
48,stool; test; antigen; tests; hpsa; sensitivity; specificity; accuracy; noninvasive; rapid,245,0.008727557708748931,2013.6367346938775,0.13877551020408163,20.257142857142856,1,0.09924812030075189,0.27231509641324425,0.2530612244897959,0.0774214002770291,0.0625,0.1593724463335604,衰退
51,dna; recombination; transformation; rm; repair; restriction; systems; methylation; methyltransferase; that,133,0.004737817041892277,2013.5714285714287,0.12030075187969924,35.37593984962406,1,0.04310776942355891,0.26643026609453785,0.21485918185293743,0.19069395482105295,0.0625,0.1585732465849647,衰退
109,extragastric; diseases; manifestations; purpura; idiopathic; thrombocytopenic; anemia; role; disease; deficiency,76,0.002707324023938444,2013.907894736842,0.05263157894736842,54.03947368421053,1,0.014536340852130332,0.2967497249323192,0.07493309545049062,0.3305242703755105,0.0625,0.15309372946407146,衰退
27,itp; platelet; thrombocytopenia; purpura; thrombocytopenic; count; idiopathic; counts; immune; patients,219,0.00780136791108578,2013.853881278539,0.1095890410958904,22.19634703196347,1,0.08621553884711781,0.2918824931151242,0.1927095426050615,0.09195024214014863,0.0625,0.1508977670455476,衰退
41,children; nodular; gastritis; nodularity; ng; endoscopic; antral; pediatric; endoscopy; infection,216,0.007694499857509262,2014.2685185185185,0.13425925925925927,13.347222222222221,0,0.08471177944862157,0.3292460619444765,0.24372253609541747,0.025651119718121267,0.0,0.1451437168326039,衰退
92,sequential; therapy; children; triple; eradication; omeprazole; treatment; day; amoxicillin; clarithromycin,71,0.0025292106013109147,2014.7323943661972,0.1267605633802817,18.549295774647888,0,0.012030075187969926,0.3710465938114961,0.2282167581761757,0.06462592442660461,0.0,0.14499705075255473,衰退
97,mmp; matrix; timp; mmps; expression; metalloproteinases; metalloproteinase; gastric; mt; mmp9,81,0.0028854374465659732,2012.8395061728395,0.12345679012345678,34.08641975308642,1,0.01704260651629073,0.200475667036388,0.22138522703494454,0.18103265468299856,0.0625,0.1391008728228335,衰退
113,cirrhosis; portal; cirrhotic; hypertension; phg; liver; patients; hypertensive; gastropathy; varices,84,0.0029923055001424906,2014.952380952381,0.10714285714285714,14.416666666666666,0,0.018546365914786967,0.3908699072090444,0.18765133171912832,0.03366357627967049,0.0,0.13680916744805324,衰退
95,lung; copd; pulmonary; respiratory; ipf; bronchitis; obstructive; chronic; bronchiectasis; disease,68,0.0024223425477343974,2014.1176470588234,0.1323529411764706,19.63235294117647,0,0.010526315789473687,0.315650813797015,0.23978065802592224,0.07274036977770734,0.0,0.13610677925326958,衰退
72,pcr; detection; dna; samples; 16s; qpcr; stool; realtime; specimens; rrna,118,0.004203476774009689,2013.949152542373,0.11864406779661017,23.35593220338983,0,0.0355889724310777,0.30046752620067096,0.2114334961218041,0.10063804809747152,0.0,0.13545937009960465,衰退
60,renal; kidney; hemodialysis; transplant; dialysis; patients; ckd; esrd; hd; recipients,128,0.004559703619264748,2014.75,0.109375,11.9453125,0,0.040601503759398506,0.372633063252606,0.19226694915254236,0.01514777771576576,0.0,0.13449969771218245,衰退
