Topic,TopWords,Document_Count,Strength,Novelty_AvgYear,Heat_RecentRatio,Avg_Citations,HighCited_Count,Strength_Norm,Novelty_AvgYear_Norm,Heat_RecentRatio_Norm,Avg_Citations_Norm,HighCited_Count_Norm,Composite_Index,Frontier_Type,Frontier_Type_v2,Frontier_Type_v3
96,esd; egc; endoscopic; submucosal; dissection; resection; metachronous; early; lesion; recurrence,135,0.0044173947187592,2019.3777777777773,0.3259259259259259,15.651851851851852,0,0.078830823737821,0.7482571587129853,0.457460421922416,0.0377453330427834,0.0,0.2962373899981774,热点,热点,热点
156,vitamin; d3; vdr; ngml; vdp1; ohd; vd3; deficiency; vitd3; levels,46,0.0015051863486142,2019.5652173913045,0.3043478260869565,25.195652173913043,0,0.0,0.7641107929793461,0.4250826215717412,0.1201019451050242,0.0,0.2910800919308396,热点,热点,热点
49,gim; metaplasia; intestinal; im; olga; risk; gastric; surveillance; olgim; cancer,165,0.0053990379895945,2017.636363636364,0.2363636363636363,34.345454545454544,3,0.1054030115146146,0.6009684272392617,0.3230727811181907,0.1990586184353889,0.1034482758620689,0.2854882485287426,热点,热点,新兴
104,mir; mirnas; gc; mirna; expression; cancer; micrornas; gastric; lncrna; biomarkers,83,0.0027158797159778,2017.7710843373493,0.180722891566265,56.60240963855421,1,0.0327723649247121,0.612363098202081,0.2395842005732703,0.3911212511847345,0.0344827586206896,0.2820107790070529,一般,新兴,潜在
44,urease; inhibitors; inhibition; ic50; compounds; docking; activity; inhibitory; derivatives; ureases,188,0.0061516311639017,2017.7659574468084,0.2712765957446808,29.611702127659573,0,0.1257750221434898,0.6119294660256744,0.3754594526474973,0.1582095019078925,0.0,0.2810747362394762,热点,热点,热点
43,probiotics; probiotic; eradication; lactobacillus; effects; supplementation; therapy; side; placebo; reuteri,225,0.0073623245312653,2016.8,0.2088888888888889,47.51111111111111,0,0.1585473870682019,0.5302288276683367,0.2818470988263683,0.31266942689039,0.0,0.2800007776514184,一般,一般,新兴
46,mir; mirnas; mirna; expression; micrornas; mir146a; gc; mir5p; mir3p; microrna,180,0.0058898596250122,2018.25,0.2055555555555555,35.50555555555555,0,0.1186891054030114,0.6528697638809551,0.2768454535483163,0.2090695140553497,0.0,0.2795810639423611,一般,新兴,新兴
138,lesions; precancerous; dysplasia; premalignant; gastric; surveillance; metaplasia; endoscopic; cancer; intestinal,103,0.0033703085632014,2016.8543689320388,0.203883495145631,51.01941747572816,4,0.0504871567759078,0.5348273495484241,0.2743365376321413,0.3429437637914218,0.1379310344827586,0.2793914945497256,一般,一般,新兴
101,bmi; obesity; cholesterol; body; mass; metabolic; lipoprotein; lipid; index; hdlc,132,0.0043192303916756,2017.689393939394,0.2803030303030303,30.99242424242424,1,0.0761736049601417,0.6054537279366887,0.3890035597834215,0.1701242100675528,0.0344827586206896,0.2777019493938827,热点,热点,热点
7,vaccine; vaccines; mice; against; recombinant; immunization; vaccination; protection; immune; adjuvant,519,0.016982428585452,2014.936416184971,0.1888246628131021,27.77263969171484,2,0.4189548272807794,0.3726069905746623,0.2517408563434503,0.1423396234020282,0.0689655172413793,0.2735870479667978,一般,一般,一般
57,ibd; uc; ibs; colitis; bowel; cd; disease; inflammatory; crohns; ulcerative,156,0.0051045450083439,2017.6410256410256,0.2307692307692307,33.58974358974359,1,0.0974313551815766,0.6013627393884772,0.3146784114207608,0.1925373384514809,0.0344827586206896,0.2712853594388593,热点,热点,新兴
144,metachronous; resection; esd; after; endoscopic; eradication; group; cancer; early; mgc,61,0.0019960079840319,2016.655737704918,0.180327868852459,62.885245901639344,2,0.0132860938883968,0.5180271290965918,0.2389914715259009,0.4453379249738326,0.0689655172413793,0.2697192247367445,一般,一般,潜在
97,ppis; ppi; pump; proton; inhibitors; use; acid; indications; longterm; pcabs,120,0.0039265730833415,2015.3833333333328,0.2166666666666666,56.05,4,0.0655447298494242,0.4104072233226915,0.2935176044751563,0.3863543255611243,0.1379310344827586,0.264927777228038,一般,一般,一般
63,colorectal; crc; adenoma; polyps; adenomas; risk; colon; ci; colonoscopy; association,141,0.0046137233729262,2017.77304964539,0.2624113475177305,26.56737588652482,0,0.0841452612931797,0.6125293238697138,0.3621572045675719,0.1319390030739557,0.0,0.2639118111151849,热点,热点,热点
87,pancreatic; pancreatitis; cancer; risk; pc; aip; association; studies; autoimmune; pancreas,91,0.0029776512548673,2015.604395604396,0.1318681318681318,72.02197802197803,3,0.0398582816651904,0.4291046604843188,0.1662779471269106,0.5241818107801982,0.1034482758620689,0.2599246187555049,一般,一般,一般
34,species; suis; spp; dogs; helicobacter; cats; humans; animals; heilmannii; pigs,232,0.0075913746277935,2015.1077586206893,0.146551724137931,58.06896551724138,2,0.1647475642161204,0.3870991262501794,0.188310583109235,0.4037766473050247,0.0689655172413793,0.2554011074169219,一般,一般,一般
60,lactobacillus; plantarum; probiotic; lactobacilli; strains; lab; activity; strain; lactic; acidophilus,164,0.0053663165472334,2017.0975609756097,0.2439024390243902,29.98170731707317,0,0.1045172719220549,0.5553965218953119,0.3343847061372884,0.1614023991623659,0.0,0.2550075945938601,热点,热点,热点
132,resistance; children; metronidazole; antibiotic; clarithromycin; strains; amoxicillin; susceptibility; pediatric; rates,65,0.0021268937534766,2017.2,0.2769230769230769,31.630769230769232,1,0.0168290522586359,0.5640608100718242,0.3839319614245576,0.1756327002698761,0.0344827586206896,0.2539744680771049,热点,热点,热点
115,esophageal; adenocarcinoma; squamous; oesophageal; escc; eac; junction; carcinoma; incidence; esophagus,121,0.0039592945257026,2014.785123966942,0.1487603305785124,57.19834710743802,7,0.066430469441984,0.359810701429323,0.1916245829016178,0.3962637928643594,0.2413793103448276,0.2490568654487886,一般,一般,一般
145,gastrectomy; sleeve; lsg; laparoscopic; postoperative; preoperative; specimens; findings; surgery; histopathologic,87,0.0028467654854225,2018.4597701149423,0.2528735632183908,16.873563218390803,0,0.0363153232949512,0.6706121109747365,0.3478458204264106,0.0482878848220256,0.0,0.2480322219056275,热点,热点,热点
80,atrophic; cag; gastritis; chronic; ag; gastropanel; atrophy; pepsinogen; diagnosis; gastric,142,0.0046464448152874,2016.8521126760563,0.2676056338028169,24.183098591549296,1,0.0850310008857395,0.5346365155166798,0.3699511978087676,0.1113642850785251,0.0344827586206896,0.2477034828700214,热点,热点,热点
29,polyps; gland; hyperplastic; fundic; polyp; polyposis; fgps; endoscopic; gastric; case,235,0.0076895389548771,2017.127659574468,0.2042553191489361,19.19148936170213,1,0.1674047829937998,0.557942260062673,0.2748944571632605,0.0682900367669218,0.0344827586206896,0.2455188612423049,新兴,新兴,新兴
20,endoscopic; gastritis; endoscopy; lci; nodular; imaging; findings; color; wli; nodularity,358,0.0117142763653021,2016.6396648044688,0.1871508379888268,15.558659217877096,0,0.2763507528786536,0.5166676838837032,0.2492292929348635,0.0369411429566208,0.0,0.2450614791816198,一般,一般,新兴
105,intake; dietary; alcohol; consumption; salt; infection; risk; food; association; diet,122,0.0039920159680638,2017.450819672131,0.2377049180327868,25.21311475409836,0,0.0673162090345438,0.5852751269067809,0.3250853656563041,0.1202526354897134,0.0,0.2438890613563995,热点,热点,热点
142,immune; innate; responses; response; macrophages; host; cells; immunity; mice; inflammatory,180,0.0058898596250122,2016.35,0.2166666666666666,35.28888888888889,0,0.1186891054030114,0.4921678474644179,0.2935176044751563,0.2071998256700806,0.0,0.2437280353465152,一般,一般,新兴
31,pud; peptic; ulcer; ulcers; disease; nonsteroidal; antiinflammatory; of; patients; the,251,0.008213082032656,2014.980079681275,0.1593625498007968,38.52191235059761,5,0.1815766164747564,0.3763000471712328,0.207533144814621,0.2350986552808161,0.1724137931034483,0.242627623406789,一般,一般,一般
62,surgery; bariatric; preoperative; bypass; egd; rouxeny; findings; mu; surgical; patients,129,0.0042210660645921,2017.2170542635656,0.2558139534883721,22.6124031007752,0,0.0735163861824623,0.56550325893398,0.3522578571592552,0.0978102337743947,0.0,0.2416303330455264,热点,热点,热点
114,thyroid; lt4; hypothyroidism; levothyroxine; tsh; autoimmune; thyroiditis; absorption; thyroxine; hashimotos,68,0.0022250580805601,2016.9117647058824,0.2352941176470588,31.86764705882353,1,0.0194862710363153,0.5396818815752019,0.3214679751466233,0.1776767974568341,0.0344827586206896,0.2367901235491227,热点,热点,新兴
150,virus; pathogens; cmv; infections; infectious; gondii; herpes; cytomegalovirus; toxoplasma; simplex,90,0.0029449298125061,2016.9555555555555,0.2444444444444444,29.377777777777776,0,0.0389725420726306,0.5433857097141352,0.3351979817922562,0.1561908912617127,0.0,0.2360440895244616,热点,热点,热点
18,lps; lewis; baba; fl; lipid; lipopolysaccharide; binding; synthesis; glycosylation; biosynthesis,359,0.0117469978076633,2014.278551532033,0.128133704735376,40.05849582172702,3,0.2772364924712134,0.3169648271695188,0.1606744631764773,0.2483583426760492,0.1034482758620689,0.2342866908462733,一般,一般,一般
16,oral; dental; plaque; cavity; periodontal; periodontitis; saliva; halitosis; pylori; teeth,316,0.0103399757861326,2015.632911392405,0.180379746835443,24.787974683544306,1,0.2391496899911426,0.4315165245797048,0.239069314106489,0.1165839610957407,0.0344827586206896,0.2338365199105683,一般,一般,一般
140,bariatric; surgery; hp; preoperative; de; undergoing; bypass; obese; rygb; obesity,55,0.0017996793298648,2017.6,0.2909090909090909,15.854545454545455,0,0.007971656333038,0.5978927924752926,0.4049178856681324,0.03949444323382,0.0,0.2334650524725366,热点,热点,热点
37,diabetes; diabetic; insulin; mellitus; dm; t2dm; type; glucose; hba1c; infection,212,0.00693694578057,2016.3584905660373,0.2122641509433962,25.09433962264151,0,0.1470327723649247,0.492885979166387,0.2869116578815027,0.1192276855647425,0.0,0.2323993732525445,一般,一般,新兴
13,resistance; clarithromycin; mutations; 23s; mutation; rrna; a2143g; strains; point; isolates,380,0.0124341480972481,2015.565789473684,0.1473684210526315,25.56842105263157,0,0.2958370239149689,0.4258393556470728,0.1895360315893385,0.1233186911493158,0.0,0.2323899891343924,一般,一般,一般
4,children; infection; prevalence; age; years; pylori; childhood; in; pediatric; was,539,0.0176368574326756,2013.8163265306123,0.1187384044526901,23.27829313543599,3,0.4366696191319752,0.2778698568832031,0.1465768753880444,0.1035564192990336,0.1034482758620689,0.2314913939911419,一般,一般,一般
88,t4ss; secretion; cag; iv; cagl; type; caga; translocation; system; host,171,0.0055953666437616,2014.8538011695907,0.1052631578947368,57.22222222222222,3,0.1107174490699734,0.365619416208141,0.1263573543928924,0.3964698191327086,0.1034482758620689,0.2288337506133397,一般,一般,一般
153,screening; costeffectiveness; cost; costs; strategy; costeffective; qaly; qalys; per; incremental,62,0.0020287294263931,2017.6129032258063,0.1935483870967742,28.951612903225808,0,0.0141718334809565,0.5989841467463716,0.2588287743209247,0.1525133734948228,0.0,0.2279480623928979,新兴,新兴,新兴
112,ppi; ppis; pump; proton; use; longterm; inhibitors; inhibitor; gastrin; users,89,0.0029122083701449,2016.1797752808989,0.2022471910112359,37.89887640449438,1,0.0380868024800708,0.4777702482112584,0.271881273777965,0.2297222718714267,0.0344827586206896,0.2263315340866505,一般,一般,新兴
12,gastritis; atrophy; chronic; gastric; mucosa; atrophic; corpus; patients; with; in,525,0.0171787572396191,2014.3238095238096,0.1333333333333333,18.67238095238095,1,0.4242692648361381,0.3207927461229941,0.1684764725238565,0.0638104784733679,0.0344827586206896,0.2261522797168131,一般,一般,一般
81,ebv; epsteinbarr; virus; ebvagc; coinfection; gc; ebvassociated; gastric; cancer; ebvpositive,103,0.0033703085632014,2017.533980582524,0.1844660194174757,24.689320388349515,0,0.0504871567759078,0.5923088730494802,0.2452007398959161,0.1157326405270518,0.0,0.2250720385344627,新兴,新兴,潜在
19,test; tests; detection; pcr; diagnostic; sensitivity; specificity; noninvasive; culture; diagnosis,392,0.0128268054055822,2014.8622448979595,0.1275510204081632,25.02551020408164,2,0.3064658990256864,0.3663335863821022,0.1598001490823377,0.1186337337288369,0.0689655172413793,0.223293279468363,一般,一般,一般
25,genome; genes; strains; genomes; sequences; genetic; genomic; diversity; sequence; isolates,340,0.0111252904028009,2014.4117647058824,0.0911764705882352,36.77058823529412,4,0.2604074402125775,0.3282319915534526,0.1052203704779048,0.2199858997859331,0.1379310344827586,0.2215275004307055,一般,一般,一般
14,dyspepsia; fd; functional; symptoms; rome; dyspeptic; epigastric; pain; patients; symptom,324,0.010601747325022,2014.280864197531,0.1080246913580246,34.175925925925924,5,0.2462356067316209,0.3171604323155673,0.1305010176349432,0.1975956998619887,0.1724137931034483,0.2210452374365143,一般,一般,一般
22,cells; epithelial; apoptosis; expression; cell; ags; activation; pyloriinduced; gastric; by,574,0.0187821079153169,2013.337979094077,0.0871080139372822,29.695121951219512,1,0.4676705048715677,0.2374112517441466,0.0991156773787453,0.1589293591780982,0.0344827586206896,0.2205980813849214,一般,一般,一般
52,caga; phosphorylation; cells; tyrosine; cell; epithelial; protein; kinase; host; that,202,0.0066097313569582,2013.8960396039604,0.0841584158415841,57.63861386138614,5,0.1381753764393268,0.2846119851203039,0.0946898243624954,0.4000630004164068,0.1724137931034483,0.2196577187526892,一般,一般,一般
28,gastritis; abdominal; pain; symptoms; gastrointestinal; chronic; dgr; disease; children; disorders,292,0.0095546611694643,2014.97602739726,0.1917808219178082,23.89383561643836,1,0.2178919397697076,0.3759573051675319,0.2561765541116174,0.1088681391176637,0.0344827586206896,0.2173876172796993,一般,一般,一般
6,caga; vaca; strains; genotypes; epiya; gene; isolates; virulence; motifs; baba2,552,0.0180622361833709,2013.5307971014493,0.0778985507246376,25.443840579710145,2,0.4481842338352524,0.2537197903254045,0.0852969369214701,0.1222436450112272,0.0689655172413793,0.2150560177001361,一般,一般,一般
141,eoe; eosinophilic; eosinophils; eosinophilia; eosinophil; esophagitis; esophageal; mast; allergic; egids,64,0.0020941723111154,2016.046875,0.140625,46.40625,1,0.0159433126660761,0.4665295482992885,0.1794175715695952,0.3031352146437132,0.0344827586206896,0.2142616679940888,一般,一般,潜在
149,itp; thrombocytopenia; platelet; count; immune; secondary; platelets; counts; de; patients,85,0.0027813226007002,2017.5529411764703,0.2117647058823529,15.08235294117647,0,0.0345438441098317,0.5939125592513573,0.2861622437721386,0.032830938433338,0.0,0.2140067408236072,新兴,一般,新兴
51,il; cells; cd4; th17; mice; expression; il17a; treg; cytokines; response,311,0.0101763685743267,2014.6302250803856,0.1157556270096463,34.91318327974277,1,0.2347209920283436,0.3467093604185913,0.1421012369740003,0.2039577376068453,0.0344827586206896,0.2099059653120421,衰退,衰退,一般
113,dna; damage; repair; oxidative; cells; breaks; muty; stress; ros; carcinogenesis,144,0.0047118877000098,2014.0277777777776,0.125,54.4375,3,0.0868024800708591,0.2957543940664494,0.1559723593287265,0.3724395293092176,0.1034482758620689,0.2076666188495798,衰退,衰退,一般
33,pg; pepsinogen; serum; levels; ratio; pgi; iii; ii; pgii; gastrin,275,0.0089983966493243,2015.3672727272728,0.1381818181818181,24.62181818181818,1,0.2028343666961913,0.4090488179685944,0.1757515929282957,0.1151501416430594,0.0344827586206896,0.2072253775126388,衰退,衰退,一般
30,research; pylori; is; diseases; helicobacter; disease; infection; the; of; and,254,0.0083112463597395,2014.547244094488,0.1417322834645669,30.787401574803148,3,0.1842338352524357,0.339690832281812,0.1810790433032001,0.1683550016043156,0.1034482758620689,0.2069145663138705,衰退,衰退,一般
136,rosacea; skin; sibo; demodex; cutaneous; facial; folliculorum; pustules; flushing; papules,51,0.0016687935604201,2015.6470588235293,0.1568627450980392,47.1764705882353,0,0.0044286979627989,0.4327131136818475,0.2037822038983411,0.3097817030494917,0.0,0.2047209613543893,一般,一般,潜在
108,bismuth; cbs; complexes; bismuthiii; drugs; compounds; bi; activity; biiii; subcitrate,77,0.0025195510618108,2015.584415584416,0.1428571428571428,44.79220779220779,0,0.0274579273693534,0.4274147512733541,0.182766887604005,0.2892071101702829,0.0,0.2007266274667223,衰退,衰退,一般
67,proteinprotein; prediction; network; ppis; interactions; networks; protein; method; datasets; proposed,112,0.003664801544452,2014.455357142857,0.0714285714285714,58.4375,3,0.0584588131089459,0.3319190379550828,0.0755887745028909,0.4069568533449553,0.1034482758620689,0.2005546034774125,衰退,衰退,一般
147,ppi; triple; therapy; eradication; proton; pump; day; ppibased; ppis; inhibitor,67,0.002192336638199,2015.6567164179105,0.2238805970149253,29.22388059701493,0,0.0186005314437555,0.4335299525897421,0.3043420606739255,0.1548628615475683,0.0,0.1984655585492914,一般,一般,新兴
116,rifabutin; rifabutinbased; rifaximin; rescue; mg; therapy; regimen; eradication; triple; amoxicillin,67,0.002192336638199,2015.402985074627,0.208955223880597,34.38805970149254,0,0.0186005314437555,0.4120693667367901,0.2819466340557822,0.199426272429528,0.0,0.1973769640007332,一般,一般,一般
117,iron; anemia; ida; de; deficiency; les; et; anaemia; la; des,82,0.0026831582736167,2015.280487804878,0.2073170731707317,30.48780487804878,1,0.0318866253321523,0.4017085530502407,0.2794885994269616,0.1657696825388389,0.0344827586206896,0.1958309424001267,一般,一般,一般
122,ms; sclerosis; ssc; systemic; multiple; nmosd; igg; csf; controls; autoimmune,72,0.0023559438500049,2016.361111111111,0.1666666666666666,28.08333333333333,0,0.0230292294065544,0.493107624753409,0.2184929253043764,0.1450207016779254,0.0,0.195077591443706,一般,一般,潜在
99,flagellar; motility; flagella; motor; flagellum; mutant; assembly; proteins; export; flha,110,0.0035993586597297,2014.7818181818184,0.1636363636363636,37.54545454545455,2,0.0566873339238263,0.3595310982689622,0.2139459750516018,0.226672477663979,0.0689655172413793,0.1948950472040178,一般,一般,一般
75,cd; celiac; disease; intraepithelial; duodenal; lymphocytic; lymphocytosis; coeliac; villous; patients,131,0.0042865089493144,2016.145038167939,0.1145038167938931,28.7175572519084,1,0.0752878653675819,0.474832184725243,0.1402229037776086,0.1504936298050931,0.0344827586206896,0.1932054521874137,一般,一般,潜在
21,liver; gallbladder; cirrhosis; biliary; bile; portal; hepatitis; cholecystitis; gallstones; hepatic,286,0.0093583325152972,2014.3076923076924,0.1363636363636363,24.821678321678323,2,0.2125775022143489,0.3194295526928178,0.173023422776631,0.1168748009454045,0.0689655172413793,0.1924270579773248,衰退,衰退,一般
